,movieId,genre
8039,98243,2
8039,98243,3
8039,98243,8
8040,98279,4
8041,98296,5
8041,98296,7
8041,98296,15
8042,98361,7
8042,98361,8
8042,98361,15
8043,98491,2
8043,98491,4
8043,98491,13
8044,98499,0
8044,98499,4
8045,98503,0
8045,98503,4
8046,98585,7
8047,98604,2
8047,98604,7
8047,98604,13
8048,98607,0
8048,98607,2
8048,98607,14
8049,98623,0
8049,98623,4
8049,98623,5
8050,98633,0
8050,98633,4
8051,98697,1
8051,98697,4
8052,98799,2
8052,98799,4
8053,98809,1
8053,98809,8
8054,98836,4
8054,98836,7
8055,98908,4
8055,98908,13
8056,98961,0
8056,98961,7
8056,98961,15
8057,99005,0
8057,99005,5
8057,99005,7
8058,99007,4
8058,99007,10
8058,99007,13
8059,99030,4
8059,99030,7
8060,99087,4
8060,99087,13
8061,99106,4
8062,99112,0
8062,99112,5
8062,99112,15
8063,99114,0
8063,99114,7
8063,99114,17
8064,99117,7
8065,99122,4
8065,99122,10
8066,99130,4
8066,99130,10
8067,99145,7
8067,99145,15
8068,99149,7
8068,99149,11
8068,99149,13
8069,99191,10
8070,99415,4
8071,99437,4
8071,99437,8
8071,99437,10
8072,99532,7
8072,99532,13
8073,99574,7
8074,99636,4
8074,99636,7
8075,99638,4
8076,99721,10
8076,99721,12
8076,99721,15
8077,99728,0
8077,99728,5
8077,99728,7
8078,99750,5
8078,99750,7
8078,99750,15
8079,99764,2
8079,99764,4
8079,99764,7
8079,99764,8
8079,99764,14
8080,99813,0
8080,99813,2
8081,99846,6
8082,99853,4
8082,99853,13
8082,99853,14
8083,99910,0
8083,99910,5
8083,99910,15
8084,99917,13
8084,99917,14
8084,99917,15
8085,99992,5
8085,99992,7
8085,99992,15
8086,100044,6
8087,100068,4
8088,100083,4
8089,100106,6
8090,100159,4
8091,100163,0
8091,100163,8
8091,100163,10
8092,100194,4
8093,100226,4
8093,100226,7
8094,100277,7
8094,100277,13
8095,100302,7
8095,100302,13
8095,100302,14
8096,100304,0
8096,100304,15
8097,100306,7
8097,100306,10
8098,100326,4
8098,100326,5
8099,100383,5
8099,100383,7
8099,100383,12
8099,100383,15
8100,100390,4
8100,100390,5
8101,100397,10
8102,100487,7
8102,100487,8
8102,100487,13
8103,100498,0
8103,100498,5
8103,100498,15
8104,100507,4
8105,100527,7
8105,100527,12
8105,100527,13
8106,100553,6
8107,100556,6
8108,100579,0
8108,100579,14
8108,100579,15
8109,100611,1
8109,100611,2
8109,100611,4
8109,100611,14
8110,100714,7
8110,100714,13
8111,100737,0
8111,100737,7
8111,100737,15
8112,100810,10
8112,100810,14
8112,100810,15
8113,100843,4
8113,100843,7
8114,100882,1
8114,100882,4
8114,100882,8
8114,100882,13
8115,100906,0
8115,100906,10
8115,100906,15
8116,101025,1
8116,101025,8
8117,101070,7
8118,101072,4
8119,101074,2
8119,101074,4
8119,101074,10
8119,101074,11
8120,101076,0
8120,101076,1
8120,101076,14
8120,101076,15
8121,101088,7
8121,101088,12
8121,101088,15
8122,101112,0
8122,101112,1
8122,101112,8
8123,101142,1
8123,101142,2
8123,101142,4
8124,101283,4
8125,101360,7
8125,101360,15
8126,101362,0
8126,101362,15
8127,101415,4
8127,101415,7
8127,101415,13
8128,101423,0
8128,101423,2
8128,101423,4
8129,101525,5
8129,101525,7
8130,101529,4
8130,101529,8
8130,101529,15
8131,101531,7
8132,101577,0
8132,101577,1
8132,101577,13
8133,101612,4
8133,101612,13
8134,101739,10
8135,101741,5
8135,101741,15
8136,101765,1
8136,101765,4
8136,101765,13
8137,101864,0
8137,101864,1
8137,101864,14
8138,101884,1
8138,101884,7
8138,101884,15
8139,101895,7
8140,101962,2
8140,101962,8
8141,101973,7
8141,101973,15
8142,102007,2
8143,102025,3
8143,102025,10
8143,102025,14
8144,102033,0
8144,102033,4
8144,102033,5
8145,102058,2
8146,102066,10
8146,102066,15
8147,102070,4
8147,102070,10
8147,102070,14
8148,102084,0
8148,102084,2
8148,102084,8
8149,102088,0
8149,102088,7
8150,102123,0
8150,102123,4
8151,102125,0
8151,102125,14
8151,102125,15
8152,102165,4
8152,102165,7
8153,102194,1
8153,102194,5
8153,102194,7
8154,102217,4
8155,102278,5
8155,102278,15
8156,102338,0
8156,102338,1
8156,102338,7
8157,102378,4
8157,102378,7
8158,102407,7
8159,102445,0
8159,102445,1
8159,102445,14
8160,102481,4
8161,102590,6
8161,102590,8
8162,102602,4
8163,102666,1
8163,102666,4
8164,102684,7
8164,102684,15
8165,102686,4
8166,102716,0
8166,102716,5
8166,102716,15
8167,102720,1
8167,102720,2
8167,102720,8
8168,102735,0
8168,102735,7
8169,102742,6
8170,102747,4
8171,102749,0
8171,102749,5
8172,102760,4
8172,102760,5
8172,102760,7
8173,102800,4
8173,102800,7
8174,102802,10
8174,102802,15
8175,102819,7
8176,102823,6
8177,102852,6
8178,102880,0
8178,102880,1
8178,102880,14
8179,102903,5
8179,102903,12
8179,102903,15
8180,102984,10
8180,102984,15
8181,102993,4
8181,102993,7
8182,103027,4
8182,103027,7
8182,103027,13
8183,103042,0
8183,103042,1
8183,103042,8
8183,103042,14
8184,103048,4
8185,103075,5
8185,103075,10
8185,103075,15
8186,103085,4
8186,103085,8
8187,103107,6
8188,103137,5
8188,103137,7
8189,103141,1
8189,103141,2
8189,103141,4
8190,103171,4
8191,103210,0
8191,103210,1
8191,103210,2
8192,103219,10
8192,103219,15
8193,103221,4
8193,103221,13
8194,103228,0
8194,103228,1
8194,103228,14
8195,103233,0
8195,103233,1
8195,103233,2
8196,103235,15
8197,103245,4
8197,103245,7
8197,103245,13
8198,103249,0
8198,103249,7
8198,103249,10
8199,103253,0
8199,103253,7
8199,103253,14
8200,103335,2
8200,103335,3
8200,103335,4
8201,103339,0
8201,103339,7
8201,103339,15
8202,103341,0
8202,103341,4
8202,103341,14
8203,103366,0
8203,103366,5
8203,103366,15
8204,103372,0
8204,103372,4
8204,103372,5
8205,103384,0
8205,103384,1
8205,103384,17
8206,103449,5
8206,103449,7
8206,103449,12
8206,103449,15
8207,103483,10
8207,103483,15
8208,103502,4
8208,103502,13
8209,103539,4
8209,103539,7
8209,103539,13
8210,103543,4
8210,103543,7
8211,103596,14
8212,103602,4
8212,103602,6
8213,103606,4
8213,103606,7
8213,103606,13
8214,103609,4
8215,103624,7
8216,103655,0
8216,103655,4
8216,103655,8
8217,103685,7
8217,103685,8
8217,103685,15
8217,103685,16
8218,103688,10
8218,103688,15
8219,103755,1
8219,103755,2
8219,103755,3
8219,103755,4
8219,103755,8
8220,103772,0
8220,103772,1
8220,103772,8
8220,103772,14
8221,103801,4
8221,103801,7
8221,103801,13
8222,103810,0
8222,103810,4
8222,103810,5
8222,103810,15
8223,103819,4
8224,103865,4
8224,103865,7
8225,103883,0
8225,103883,4
8225,103883,5
8226,103980,7
8227,103984,4
8227,103984,7
8228,104017,0
8228,104017,1
8228,104017,14
8229,104069,4
8230,104074,1
8230,104074,3
8230,104074,8
8231,104076,2
8231,104076,3
8231,104076,4
8232,104078,4
8233,104129,0
8234,104141,0
8234,104141,2
8234,104141,3
8234,104141,5
8235,104211,4
8235,104211,5
8236,104218,4
8237,104241,0
8237,104241,4
8237,104241,5
8238,104243,0
8238,104243,14
8238,104243,15
8239,104245,1
8239,104245,2
8239,104245,4
8240,104272,6
8241,104283,2
8241,104283,7
8241,104283,13
8242,104303,7
8243,104337,7
8244,104339,4
8245,104374,7
8245,104374,8
8245,104374,13
8246,104419,0
8246,104419,2
8246,104419,14
8247,104457,10
8247,104457,15
8248,104644,4
8249,104760,0
8249,104760,5
8250,104780,1
8250,104780,2
8250,104780,14
8251,104837,0
8251,104837,5
8252,104841,0
8252,104841,14
8253,104863,4
8253,104863,7
8253,104863,13
8254,104875,1
8254,104875,4
8254,104875,11
8254,104875,14
8255,104879,7
8255,104879,12
8255,104879,15
8256,104906,4
8256,104906,13
8257,104908,10
8257,104908,15
8258,104913,0
8258,104913,7
8259,104925,0
8259,104925,4
8259,104925,5
8260,104944,7
8261,105020,0
8261,105020,4
8261,105020,15
8262,105037,4
8263,105121,0
8263,105121,7
8263,105121,16
8264,105197,1
8264,105197,7
8265,105211,4
8265,105211,7
8265,105211,13
8266,105213,4
8266,105213,7
8266,105213,13
8267,105246,7
8267,105246,8
8268,105250,6
8269,105254,1
8269,105254,4
8270,105325,4
8270,105325,10
8271,105351,5
8271,105351,7
8271,105351,15
8272,105355,7
8272,105355,13
8273,105468,2
8273,105468,3
8273,105468,4
8273,105468,8
8274,105504,1
8274,105504,7
8274,105504,15
8275,105540,2
8275,105540,3
8275,105540,4
8275,105540,11
8276,105585,0
8276,105585,5
8276,105585,15
8277,105593,4
8277,105593,5
8277,105593,7
8278,105653,0
8278,105653,12
8278,105653,15
8279,105720,4
8279,105720,5
8279,105720,7
8280,105731,7
8280,105731,10
8281,105746,6
8282,105755,5
8282,105755,7
8282,105755,15
8283,105801,7
8283,105801,8
8283,105801,10
8284,105835,4
8284,105835,7
8284,105835,15
8285,105844,7
8286,105954,0
8286,105954,1
8286,105954,7
8287,106002,0
8287,106002,1
8287,106002,14
8288,106062,4
8289,106072,0
8289,106072,1
8289,106072,8
8290,106100,7
8291,106144,7
8292,106330,4
8292,106330,7
8292,106330,13
8293,106438,4
8293,106438,7
8294,106441,3
8294,106441,7
8294,106441,16
8295,106487,0
8295,106487,1
8295,106487,14
8296,106489,1
8296,106489,8
8297,106491,0
8297,106491,1
8297,106491,8
8298,106540,4
8299,106542,0
8299,106542,4
8299,106542,13
8300,106594,4
8300,106594,7
8300,106594,13
8301,106642,1
8301,106642,7
8301,106642,14
8302,106648,5
8302,106648,7
8302,106648,10
8303,106696,1
8303,106696,2
8303,106696,4
8303,106696,8
8303,106696,11
8303,106696,13
8304,106766,7
8305,106782,4
8305,106782,5
8305,106782,7
8306,106785,0
8306,106785,5
8306,106785,15
8307,106839,7
8308,106873,0
8308,106873,2
8308,106873,7
8309,106883,4
8309,106883,7
8310,106889,6
8311,106916,5
8311,106916,7
8312,106918,1
8312,106918,4
8312,106918,7
8313,106920,7
8313,106920,13
8313,106920,14
8314,106927,0
8314,106927,4
8314,106927,14
8315,107013,7
8315,107013,8
8316,107069,0
8316,107069,7
8316,107069,15
8316,107069,16
8317,107141,4
8317,107141,7
8318,107159,0
8318,107159,7
8319,107314,0
8319,107314,7
8319,107314,12
8320,107338,4
8320,107338,5
8321,107348,4
8322,107406,0
8322,107406,7
8322,107406,14
8323,107408,4
8323,107408,7
8323,107408,16
8324,107410,1
8324,107410,7
8324,107410,14
8325,107412,4
8325,107412,13
8326,107436,10
8326,107436,12
8326,107436,15
8327,107447,4
8327,107447,5
8328,107449,3
8328,107449,4
8329,107462,0
8329,107462,5
8329,107462,15
8330,107565,4
8331,107630,4
8332,107702,4
8333,107723,0
8333,107723,1
8333,107723,8
8334,107771,7
8334,107771,10
8334,107771,13
8335,107780,11
8336,107846,0
8336,107846,1
8337,107945,15
8338,107951,4
8338,107951,5
8339,107953,0
8339,107953,2
8339,107953,8
8340,107962,0
8340,107962,15
8341,107997,7
8341,107997,10
8341,107997,12
8341,107997,15
8342,107999,2
8342,107999,3
8343,108078,4
8343,108078,13
8344,108090,0
8344,108090,1
8344,108090,2
8344,108090,3
8345,108156,0
8345,108156,4
8346,108188,0
8346,108188,7
8346,108188,15
8347,108190,1
8347,108190,13
8347,108190,14
8348,108192,7
8349,108540,1
8349,108540,2
8349,108540,3
8349,108540,4
8349,108540,7
8349,108540,13
8350,108601,7
8351,108689,0
8351,108689,8
8351,108689,14
8352,108715,4
8352,108715,7
8353,108727,7
8354,108729,12
8354,108729,15
8355,108795,0
8355,108795,1
8355,108795,2
8355,108795,8
8356,108928,0
8356,108928,7
8356,108928,16
8357,108932,0
8357,108932,1
8357,108932,2
8357,108932,3
8357,108932,4
8357,108932,8
8358,108945,0
8358,108945,5
8358,108945,14
8359,108949,5
8360,108981,7
8360,108981,12
8361,109042,1
8361,109042,4
8361,109042,8
8362,109161,7
8363,109183,4
8364,109187,7
8364,109187,8
8364,109187,14
8365,109191,7
8365,109191,8
8365,109191,12
8366,109241,0
8366,109241,4
8366,109241,5
8367,109282,6
8368,109295,5
8368,109295,7
8368,109295,15
8369,109313,4
8370,109317,4
8371,109372,4
8371,109372,13
8372,109374,4
8372,109374,7
8373,109383,2
8373,109383,4
8373,109383,7
8373,109383,13
8374,109416,4
8375,109483,4
8375,109483,13
8376,109487,14
8377,109569,0
8377,109569,5
8377,109569,7
8378,109576,4
8379,109578,0
8379,109578,12
8379,109578,15
8380,109596,2
8380,109596,7
8381,109633,2
8381,109633,13
8382,109673,0
8382,109673,7
8382,109673,16
8383,109687,6
8384,109723,5
8384,109723,7
8384,109723,15
8385,109846,1
8385,109846,2
8385,109846,4
8386,109848,10
8386,109848,14
8386,109848,15
8387,109850,0
8387,109850,5
8387,109850,7
8388,109853,4
8388,109853,7
8388,109853,13
8389,109864,4
8389,109864,5
8389,109864,7
8390,109895,4
8391,109897,7
8392,109941,2
8392,109941,4
8393,109968,0
8393,109968,7
8394,109971,4
8395,110102,0
8395,110102,1
8395,110102,14
8396,110127,1
8396,110127,7
8397,110130,1
8397,110130,2
8397,110130,3
8397,110130,4
8398,110281,4
8398,110281,7
8398,110281,13
8399,110286,10
8399,110286,15
8400,110297,1
8400,110297,4
8400,110297,5
8401,110330,7
8402,110350,6
8403,110387,6
8404,110501,0
8404,110501,5
8404,110501,15
8405,110541,0
8405,110541,4
8406,110553,0
8406,110553,14
8407,110586,4
8407,110586,7
8408,110591,10
8409,110603,7
8410,110611,7
8410,110611,15
8411,110655,1
8411,110655,2
8411,110655,3
8411,110655,4
8412,110669,4
8412,110669,6
8413,110718,4
8414,110730,7
8414,110730,14
8415,110746,4
8415,110746,10
8416,110771,4
8416,110771,13
8417,110773,4
8417,110773,10
8418,110781,0
8418,110781,2
8418,110781,3
8418,110781,4
8418,110781,11
8419,110826,0
8419,110826,5
8419,110826,7
8420,110882,7
8421,111113,4
8422,111146,0
8422,111146,1
8422,111146,2
8422,111146,3
8422,111146,4
8423,111320,4
8424,111360,0
8424,111360,14
8425,111362,0
8425,111362,1
8425,111362,14
8426,111364,0
8426,111364,1
8426,111364,14
8427,111375,4
8428,111384,15
8429,111443,4
8430,111551,10
8430,111551,14
8430,111551,15
8431,111617,4
8432,111622,4
8432,111622,13
8433,111659,0
8433,111659,1
8433,111659,3
8434,111663,0
8434,111663,4
8434,111663,10
8435,111680,4
8435,111680,13
8436,111732,7
8436,111732,8
8437,111743,4
8437,111743,17
8438,111759,0
8438,111759,14
8439,111781,0
8439,111781,1
8439,111781,15
8440,111785,0
8440,111785,1
8440,111785,8
8441,111795,4
8441,111795,7
8442,111800,4
8443,111817,7
8444,111844,0
8444,111844,7
8445,111913,7
8446,111921,7
8446,111921,13
8447,112006,0
8447,112006,2
8447,112006,3
8448,112070,7
8449,112138,0
8449,112138,4
8449,112138,5
8450,112171,0
8450,112171,5
8450,112171,15
8451,112175,0
8451,112175,1
8451,112175,2
8452,112183,4
8452,112183,7
8453,112290,7
8454,112303,4
8454,112303,13
8455,112316,7
8455,112316,11
8456,112326,0
8456,112326,14
8457,112334,6
8458,112370,0
8458,112370,1
8458,112370,14
8459,112421,4
8459,112421,7
8459,112421,12
8460,112450,4
8460,112450,13
8461,112454,7
8462,112460,1
8462,112460,2
8462,112460,4
8463,112497,4
8464,112512,2
8464,112512,7
8464,112512,8
8464,112512,12
8465,112515,7
8465,112515,10
8465,112515,15
8466,112552,7
8467,112556,7
8467,112556,15
8468,112580,4
8468,112580,7
8469,112623,14
8470,112727,5
8470,112727,10
8470,112727,15
8471,112749,4
8471,112749,7
8471,112749,13
8472,112788,4
8473,112804,7
8473,112804,14
8474,112818,0
8474,112818,10
8474,112818,15
8475,112852,0
8475,112852,1
8475,112852,14
8476,112868,14
8476,112868,15
8477,112897,0
8477,112897,1
8478,112911,0
8478,112911,1
8479,112940,15
8480,113159,4
8480,113159,10
8480,113159,13
8481,113186,15
8482,113207,7
8482,113207,11
8483,113225,4
8483,113225,7
8483,113225,13
8484,113252,4
8484,113252,10
8484,113252,15
8485,113275,4
8485,113275,7
8486,113278,0
8486,113278,2
8486,113278,5
8486,113278,15
8487,113280,7
8488,113313,10
8488,113313,15
8489,113345,0
8489,113345,1
8489,113345,14
8490,113348,0
8490,113348,1
8490,113348,4
8491,113350,7
8491,113350,12
8491,113350,14
8492,113374,2
8492,113374,4
8493,113378,7
8493,113378,14
8494,113394,4
8494,113394,7
8495,113416,0
8495,113416,5
8495,113416,7
8496,113453,4
8496,113453,5
8497,113532,4
8498,113565,10
8498,113565,15
8499,113573,0
8499,113573,5
8499,113573,15
8500,113604,7
8501,113705,7
8502,113741,7
8502,113741,12
8502,113741,14
8502,113741,15
8503,113780,10
8503,113780,15
8504,113829,4
8504,113829,7
8504,113829,13
8505,113849,5
8505,113849,7
8505,113849,15
8506,113862,15
8507,114028,4
8507,114028,7
8508,114044,10
8509,114060,5
8509,114060,7
8509,114060,15
8510,114066,6
8510,114066,7
8510,114066,11
8511,114074,7
8512,114126,6
8513,114180,0
8513,114180,12
8513,114180,14
8514,114184,7
8515,114246,0
8515,114246,5
8515,114246,12
8515,114246,15
8516,114265,4
8516,114265,13
8517,114335,18
8518,114396,7
8519,114494,15
8520,114554,2
8520,114554,7
8520,114554,8
8521,114601,4
8521,114601,7
8522,114627,2
8522,114627,7
8522,114627,8
8523,114662,0
8523,114662,16
8524,114670,4
8524,114670,7
8524,114670,10
8525,114678,1
8525,114678,4
8525,114678,7
8526,114707,10
8526,114707,12
8527,114713,10
8528,114762,4
8528,114762,13
8529,114795,0
8529,114795,7
8529,114795,8
8530,114818,0
8530,114818,4
8530,114818,5
8531,114847,14
8531,114847,15
8532,114925,5
8532,114925,7
8532,114925,15
8533,114935,0
8533,114935,12
8533,114935,14
8533,114935,15
8534,115065,1
8534,115065,2
8535,115111,0
8535,115111,2
8535,115111,4
8535,115111,10
8536,115122,4
8536,115122,10
8537,115149,0
8537,115149,15
8538,115151,0
8538,115151,5
8539,115170,7
8540,115203,6
8541,115210,0
8541,115210,7
8541,115210,16
8542,115216,7
8542,115216,17
8543,115231,4
8544,115502,4
8544,115502,13
8545,115569,5
8545,115569,7
8545,115569,15
8546,115617,0
8546,115617,2
8546,115617,4
8547,115664,1
8547,115664,2
8547,115664,13
8548,115667,4
8548,115667,13
8549,115680,5
8549,115680,7
8549,115680,14
8549,115680,15
8550,115713,7
8550,115713,14
8550,115713,15
8551,115727,0
8551,115727,1
8552,115819,2
8552,115819,4
8553,115828,1
8553,115828,7
8553,115828,13
8554,115877,2
8554,115877,4
8555,115969,7
8555,115969,16
8556,116044,4
8556,116044,13
8557,116138,7
8558,116169,0
8559,116207,5
8559,116207,7
8559,116207,15
8560,116411,7
8561,116413,4
8561,116413,13
8562,116419,0
8562,116419,4
8562,116419,5
8563,116505,0
8563,116505,4
8564,116529,0
8564,116529,7
8564,116529,16
8565,116668,0
8565,116668,4
8565,116668,10
8566,116718,4
8566,116718,11
8567,116724,4
8567,116724,7
8567,116724,13
8568,116738,1
8568,116738,4
8568,116738,10
8569,116797,7
8569,116797,15
8569,116797,16
8570,116799,4
8570,116799,5
8570,116799,7
8570,116799,12
8570,116799,13
8571,116817,4
8571,116817,7
8572,116823,1
8572,116823,14
8572,116823,15
8573,116849,4
8573,116849,13
8574,116887,0
8574,116887,1
8574,116887,7
8575,116897,4
8575,116897,7
8575,116897,15
8576,116941,2
8576,116941,3
8576,116941,4
8576,116941,11
8576,116941,14
8577,116963,4
8578,116977,4
8579,116985,4
8579,116985,7
8580,117107,7
8581,117109,4
8582,117133,0
8582,117133,7
8582,117133,15
8583,117176,7
8583,117176,13
8584,117192,1
8584,117192,7
8585,117364,6
8585,117364,16
8586,117368,2
8586,117368,4
8587,117444,2
8587,117444,3
8587,117444,8
8588,117466,0
8588,117466,1
8588,117466,7
8589,117511,4
8590,117529,0
8590,117529,1
8590,117529,7
8590,117529,14
8590,117529,15
8591,117531,6
8592,117533,6
8593,117545,2
8594,117572,4
8594,117572,5
8594,117572,13
8595,117590,4
8595,117590,5
8596,117630,0
8596,117630,4
8596,117630,5
8596,117630,13
8597,117646,0
8597,117646,1
8597,117646,4
8597,117646,7
8597,117646,8
8597,117646,15
8598,117849,4
8599,117851,1
8599,117851,2
8599,117851,3
8599,117851,4
8600,117867,0
8600,117867,7
8600,117867,15
8600,117867,16
8601,117877,1
8601,117877,2
8602,117881,7
8603,117887,3
8603,117887,4
8604,117895,0
8604,117895,15
8605,117922,1
8605,117922,2
8605,117922,3
8606,118082,4
8606,118082,5
8606,118082,15
8607,118166,4
8607,118166,7
8607,118166,13
8608,118198,6
8608,118198,7
8608,118198,15
8609,118248,7
8609,118248,15
8610,118270,4
8610,118270,10
8610,118270,15
8611,118290,14
8612,118326,5
8612,118326,7
8612,118326,15
8613,118354,5
8613,118354,7
8613,118354,12
8613,118354,15
8614,118512,4
8615,118530,4
8616,118572,4
8616,118572,5
8616,118572,7
8617,118696,1
8617,118696,8
8618,118700,7
8619,118702,7
8619,118702,16
8620,118706,1
8620,118706,12
8620,118706,15
8621,118784,6
8622,118814,4
8622,118814,13
8623,118834,4
8624,118862,4
8624,118862,7
8625,118880,10
8625,118880,13
8625,118880,15
8626,118888,4
8627,118894,2
8627,118894,3
8627,118894,12
8628,118896,7
8629,118900,7
8630,118924,4
8631,118930,4
8632,118985,7
8633,118997,3
8633,118997,4
8633,118997,8
8633,118997,11
8634,119068,4
8634,119068,7
8635,119141,0
8635,119141,4
8636,119145,0
8636,119145,1
8636,119145,4
8636,119145,5
8637,119153,4
8638,119155,1
8638,119155,3
8638,119155,4
8638,119155,8
8639,119167,14
8639,119167,15
8640,119218,0
8640,119218,5
8640,119218,7
8641,119655,1
8641,119655,3
8641,119655,8
8642,119714,4
8643,119828,0
8643,119828,7
8643,119828,15
8643,119828,17
8644,119964,4
8645,120130,2
8645,120130,7
8645,120130,8
8646,120138,4
8646,120138,7
8646,120138,8
8646,120138,12
8646,120138,13
8647,120466,0
8647,120466,15
8648,120478,6
8649,120625,7
8650,120635,0
8650,120635,5
8650,120635,15
8651,120637,0
8651,120637,5
8651,120637,7
8651,120637,12
8651,120637,15
8652,120761,7
8653,120783,0
8653,120783,5
8653,120783,7
8654,120799,0
8654,120799,1
8654,120799,14
8654,120799,15
8655,120807,4
8656,120813,4
8657,120827,5
8657,120827,7
8657,120827,10
8657,120827,12
8658,120919,0
8658,120919,4
8659,121007,1
8659,121007,3
8659,121007,8
8659,121007,14
8660,121035,7
8661,121097,1
8661,121097,3
8661,121097,4
8662,121099,2
8662,121099,3
8663,121129,4
8664,121169,7
8665,121171,6
8666,121231,10
8667,121253,10
8667,121253,15
8668,121338,1
8668,121338,4
8668,121338,13
8669,121342,4
8669,121342,13
8670,121372,4
8671,121374,4
8672,121469,4
8672,121469,10
8672,121469,12
8672,121469,15
8673,121715,4
8674,121781,2
8674,121781,3
8674,121781,4
8674,121781,8
8675,122092,4
8675,122092,16
8676,122246,3
8676,122246,4
8677,122260,7
8677,122260,16
8678,122433,10
8678,122433,12
8678,122433,15
8679,122490,0
8679,122490,7
8679,122490,15
8680,122627,14
8681,122882,0
8681,122882,1
8681,122882,14
8681,122882,15
8682,122884,8
8682,122884,10
8682,122884,15
8683,122886,0
8683,122886,1
8683,122886,8
8683,122886,14
8684,122888,18
8685,122890,0
8685,122890,1
8685,122890,8
8686,122892,0
8686,122892,1
8686,122892,14
8687,122896,18
8688,122898,0
8688,122898,1
8688,122898,14
8689,122900,0
8689,122900,1
8689,122900,14
8690,122902,0
8690,122902,1
8690,122902,8
8690,122902,14
8691,122904,0
8691,122904,1
8691,122904,4
8691,122904,14
8692,122906,0
8692,122906,1
8692,122906,14
8693,122912,0
8693,122912,1
8693,122912,14
8694,122916,0
8694,122916,1
8694,122916,14
8695,122918,0
8695,122918,1
8695,122918,14
8696,122920,0
8696,122920,14
8696,122920,15
8697,122922,0
8697,122922,1
8697,122922,14
8698,122924,0
8698,122924,1
8698,122924,8
8698,122924,14
8699,122926,0
8699,122926,1
8699,122926,8
8700,122932,3
8700,122932,4
8700,122932,13
8701,123200,4
8702,123310,0
8703,123545,7
8703,123545,13
8704,123553,0
8704,123553,1
8704,123553,7
8704,123553,8
8705,123947,7
8706,124273,4
8707,124404,1
8707,124404,2
8707,124404,3
8707,124404,4
8708,124484,4
8708,124484,7
8709,124851,1
8709,124851,13
8709,124851,14
8710,124853,2
8710,124853,6
8711,124859,5
8711,124859,7
8711,124859,15
8712,125221,10
8712,125221,14
8712,125221,17
8713,125914,1
8713,125914,4
8713,125914,12
8713,125914,13
8714,125916,7
8714,125916,13
8715,125970,1
8715,125970,3
8715,125970,4
8715,125970,8
8716,125974,1
8716,125974,3
8716,125974,4
8716,125974,8
8717,126088,2
8717,126088,3
8717,126088,4
8718,126090,2
8719,126142,1
8719,126142,3
8719,126142,8
8720,126420,0
8721,126426,7
8721,126426,14
8722,126430,0
8722,126430,1
8722,126430,7
8722,126430,16
8723,126482,2
8723,126482,3
8723,126482,8
8723,126482,11
8724,126548,4
8725,126577,2
8725,126577,4
8725,126577,8
8726,126921,1
8726,126921,2
8726,126921,3
8726,126921,4
8727,127052,4
8727,127052,5
8727,127052,13
8728,127096,14
8728,127096,15
8729,127098,4
8730,127108,7
8730,127108,13
8731,127114,7
8732,127116,7
8733,127130,4
8734,127132,7
8734,127132,15
8735,127134,1
8735,127134,4
8735,127134,7
8736,127136,7
8736,127136,12
8736,127136,15
8737,127146,6
8738,127152,6
8739,127164,6
8740,127172,6
8741,127180,6
8742,127184,7
8743,127194,4
8744,127198,4
8744,127198,7
8745,127202,7
8746,127204,4
8747,127212,7
8747,127212,15
8748,127298,4
8748,127298,7
8749,127319,15
8750,127323,0
8750,127323,1
8750,127323,14
8750,127323,15
8751,127390,2
8751,127390,4
8752,128087,4
8752,128087,17
8753,128089,4
8754,128097,4
8755,128099,4
8756,128197,4
8756,128197,13
8757,128360,17
8758,128366,4
8759,128488,0
8759,128488,5
8759,128488,7
8759,128488,15
8760,128512,7
8760,128512,12
8760,128512,13
8761,128520,4
8762,128542,0
8762,128542,10
8762,128542,14
8763,128592,12
8763,128592,15
8764,128594,4
8764,128594,7
8764,128594,13
8765,128620,5
8765,128620,7
8765,128620,13
8766,128695,17
8767,128736,7
8768,128832,4
8768,128832,7
8768,128832,11
8768,128832,13
8769,128838,10
8770,128842,0
8770,128842,1
8770,128842,8
8771,128852,4
8772,128900,6
8773,128902,6
8774,128908,1
8774,128908,4
8774,128908,7
8775,128914,4
8776,128944,0
8776,128944,1
8776,128944,3
8776,128944,4
8776,128944,14
8777,128968,2
8777,128968,3
8777,128968,4
8778,128975,4
8778,128975,14
8779,128991,2
8779,128991,4
8779,128991,14
8780,129011,4
8781,129229,0
8781,129229,1
8782,129250,18
8783,129313,4
8784,129333,10
8784,129333,15
8785,129354,4
8785,129354,5
8785,129354,7
8785,129354,13
8786,129397,0
8786,129397,8
8786,129397,14
8787,129428,4
8787,129428,7
8788,129514,4
8789,129657,0
8790,129659,7
8791,129737,4
8792,129779,0
8792,129779,2
8792,129779,14
8793,129937,0
8793,129937,5
8793,129937,7
8793,129937,15
8794,130050,7
8794,130050,8
8794,130050,10
8794,130050,12
8794,130050,15
8795,130052,7
8795,130052,10
8796,130073,3
8796,130073,7
8796,130073,8
8796,130073,13
8797,130083,0
8797,130083,5
8797,130083,7
8797,130083,15
8798,130087,4
8798,130087,7
8798,130087,8
8799,130444,1
8799,130444,3
8799,130444,8
8799,130444,14
8800,130450,1
8800,130450,3
8800,130450,8
8801,130452,4
8801,130452,7
8802,130482,5
8802,130482,7
8802,130482,9
8802,130482,12
8802,130482,15
